Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	
4.792788	1900	3.45e+19	0	0	100000	1.96208	1.073466e-05	1.392918e+23	1.361704e+23	3.050437e+21	1.3312e+23	3.038639e+21	8.280587e+19	1.011949e+22	9.892721e+21	2.216129e+20	9.671108e+21	2.207558e+20	6.015811e+18	0.0005944775	7.310726e+21	0	0	0	6.069817e+21	1.654438e+20	1.075465e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.303629e+23	4.793813e+14	1.303629e+23	5.893116e+22	1.393126e+18	5.892977e+22	3.154901e+22	1.217669e+11	3.154901e+22	1.178623e+23	2.526292e+11	1.178623e+23	3.512059e+22	8.112362e+11	3.512059e+22	1.125049e+23	6.317097e+17	1.125043e+23	1.090185e+24	1.067505e-10	5.555183e-06	1.976016e+13	1712.783	23471.85	1.191699e-08	3.03578e-16	1.19529e-24	0.005998748	0.5	6.600797e-06	1	0.02033686	0.002528992	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0263671	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03792	0	1.437909e-14	0	1.437909e-14	0	-467.3161	0	-467.3161	0	30732.56	77194.93	0.09784892	8610.942	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
5.04504	1900	3.45e+19	0	0	100000	1.9614	1.077079e-05	1.46623e+23	1.43307e+23	3.214296e+21	1.400927e+23	3.228076e+21	8.793242e+19	1.06521e+22	1.041119e+22	2.335173e+20	1.017767e+22	2.345184e+20	6.388253e+18	0.0005997178	7.695501e+21	0	0	0	6.389343e+21	1.740908e+20	1.132067e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.372241e+23	4.428104e+14	1.372241e+23	6.20328e+22	1.494547e+18	6.203131e+22	3.320948e+22	1.28168e+11	3.320948e+22	1.240656e+23	2.659098e+11	1.240656e+23	3.696904e+22	8.538835e+11	3.696904e+22	1.184263e+23	6.649183e+17	1.184256e+23	1.085805e+24	1.088296e-10	5.862484e-06	1.974705e+13	1816.247	25592.85	1.22424e-08	3.203838e-16	1.295906e-24	0.006326634	0.5	7.127704e-06	1	0.02140722	0.002662097	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02634884	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0386	0	1.347e-14	0	1.347e-14	0	-468.3477	0	-468.3477	0	30743.22	77194.93	0.1029986	8613.928	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
5.297292	1900	3.45e+19	0	0	100000	1.96072	1.080667e-05	1.539541e+23	1.504403e+23	3.378373e+21	1.470619e+23	3.420734e+21	9.314243e+19	1.11847e+22	1.092942e+22	2.454374e+20	1.068398e+22	2.485149e+20	6.766758e+18	0.0006050011	8.080276e+21	0	0	0	6.708876e+21	1.827318e+20	1.188668e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.440853e+23	4.087767e+14	1.440853e+23	6.513444e+22	1.599322e+18	6.513284e+22	3.486995e+22	1.345692e+11	3.486995e+22	1.302689e+23	2.791907e+11	1.302689e+23	3.88175e+22	8.965322e+11	3.88175e+22	1.243476e+23	6.981279e+17	1.243469e+23	1.08161e+24	1.108409e-10	6.16963e-06	1.973382e+13	1921.12	27802	1.256263e-08	3.373639e-16	1.400282e-24	0.006657478	0.5	7.671071e-06	1	0.02247758	0.002795201	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02633062	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03928	0	1.263023e-14	0	1.263023e-14	0	-469.3646	0	-469.3646	0	30753.89	77194.93	0.1081482	8616.916	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
5.549544	1900	3.45e+19	0	0	100000	1.96004	1.084233e-05	1.612853e+23	1.575703e+23	3.542668e+21	1.540276e+23	3.616542e+21	9.843385e+19	1.171731e+22	1.144742e+22	2.573733e+20	1.119004e+22	2.627402e+20	7.151177e+18	0.0006103089	8.465051e+21	0	0	0	7.028415e+21	1.913669e+20	1.245269e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.509465e+23	3.771924e+14	1.509465e+23	6.823608e+22	1.707529e+18	6.823438e+22	3.653043e+22	1.409707e+11	3.653043e+22	1.364722e+23	2.92472e+11	1.364722e+23	4.066595e+22	9.391822e+11	4.066595e+22	1.302689e+23	7.313383e+17	1.302682e+23	1.077582e+24	1.127898e-10	6.476623e-06	1.972047e+13	2027.395	30099.78	1.287808e-08	3.54519e-16	1.508436e-24	0.006991283	0.5	8.230819e-06	1	0.02354794	0.002928306	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02631244	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03996	0	1.185361e-14	0	1.185361e-14	0	-470.3671	0	-470.3671	0	30764.56	77194.93	0.1132977	8619.907	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
5.801796	1900	3.45e+19	0	0	100000	1.95936	1.087775e-05	1.686164e+23	1.646972e+23	3.707178e+21	1.6099e+23	3.81543e+21	1.038047e+20	1.224991e+22	1.196518e+22	2.693249e+20	1.169586e+22	2.771894e+20	7.541368e+18	0.0006156263	8.849826e+21	0	0	0	7.347961e+21	1.999961e+20	1.301869e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.578077e+23	3.479491e+14	1.578077e+23	7.133772e+22	1.819247e+18	7.13359e+22	3.81909e+22	1.473723e+11	3.81909e+22	1.426754e+23	3.057536e+11	1.426754e+23	4.25144e+22	9.818335e+11	4.25144e+22	1.361902e+23	7.645498e+17	1.361894e+23	1.073707e+24	1.146813e-10	6.783467e-06	1.970701e+13	2135.062	32486.7	1.31891e-08	3.718498e-16	1.620388e-24	0.007328049	0.5	8.806877e-06	1	0.0246183	0.003061411	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02629429	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04064	0	1.113459e-14	0	1.113459e-14	0	-471.3555	0	-471.3555	0	30775.24	77194.93	0.1184473	8622.9	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
6.054048	1900	3.45e+19	0	0	100000	1.95868	1.091295e-05	1.759476e+23	1.71821e+23	3.871904e+21	1.679491e+23	4.017334e+21	1.092531e+20	1.278252e+22	1.248272e+22	2.812922e+20	1.220143e+22	2.918576e+20	7.937193e+18	0.0006209414	9.234602e+21	0	0	0	7.667513e+21	2.086193e+20	1.35847e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646689e+23	3.209191e+14	1.646689e+23	7.443936e+22	1.934557e+18	7.443743e+22	3.985138e+22	1.53774e+11	3.985138e+22	1.488787e+23	3.190356e+11	1.488787e+23	4.436285e+22	1.024486e+12	4.436285e+22	1.421115e+23	7.977621e+17	1.421107e+23	1.069971e+24	1.165195e-10	7.090165e-06	1.969343e+13	2244.112	34963.27	1.3496e-08	3.893569e-16	1.736159e-24	0.007667773	0.5	9.39918e-06	1	0.02568867	0.003194516	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02627618	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04132	0	1.04682e-14	0	1.04682e-14	0	-472.3304	0	-472.3304	0	30785.93	77194.93	0.1235967	8625.894	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
6.3063	1900	3.45e+19	0	0	100000	1.958	1.094792e-05	1.832787e+23	1.789418e+23	4.036845e+21	1.749049e+23	4.222188e+21	1.147773e+20	1.331512e+22	1.300004e+22	2.93275e+20	1.270677e+22	3.067402e+20	8.338521e+18	0.0006262444	9.619377e+21	0	0	0	7.987071e+21	2.172366e+20	1.415069e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.715301e+23	2.959721e+14	1.715301e+23	7.7541e+22	2.053538e+18	7.753895e+22	4.151185e+22	1.601759e+11	4.151185e+22	1.55082e+23	3.32318e+11	1.55082e+23	4.621131e+22	1.06714e+12	4.621131e+22	1.480328e+23	8.309753e+17	1.48032e+23	1.066363e+24	1.183083e-10	7.39672e-06	1.967973e+13	2354.538	37530.07	1.379908e-08	4.070406e-16	1.855771e-24	0.00801045	0.5	1.000767e-05	1	0.02675903	0.003327621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0262581	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.042	0	9.84991e-15	0	9.84991e-15	0	-473.2921	0	-473.2921	0	30796.62	77194.93	0.1287462	8628.891	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
6.558552	1900	3.45e+19	0	0	100000	1.95732	1.098267e-05	1.906099e+23	1.860596e+23	4.201998e+21	1.818576e+23	4.429932e+21	1.203754e+20	1.384773e+22	1.351715e+22	3.052734e+20	1.321188e+22	3.218327e+20	8.745223e+18	0.0006315277	1.000415e+22	0	0	0	8.306634e+21	2.258479e+20	1.471669e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.783913e+23	2.729722e+14	1.783913e+23	8.064264e+22	2.176272e+18	8.064047e+22	4.317232e+22	1.66578e+11	4.317232e+22	1.612853e+23	3.456007e+11	1.612853e+23	4.805976e+22	1.109795e+12	4.805976e+22	1.539541e+23	8.641894e+17	1.539533e+23	1.062875e+24	1.20051e-10	7.703134e-06	1.966591e+13	2466.331	40187.64	1.409858e-08	4.249012e-16	1.979245e-24	0.00835607	0.5	1.063229e-05	1	0.02782939	0.003460725	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02624007	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04268	0	9.275669e-15	0	9.275669e-15	0	-474.241	0	-474.241	0	30807.33	77194.93	0.1338956	8631.89	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
6.810804	1900	3.45e+19	0	0	100000	1.95664	1.10172e-05	1.97941e+23	1.931745e+23	4.367364e+21	1.888071e+23	4.640508e+21	1.260459e+20	1.438033e+22	1.403404e+22	3.172871e+20	1.371676e+22	3.371309e+20	9.157177e+18	0.0006367848	1.038893e+22	0	0	0	8.626205e+21	2.344534e+20	1.528268e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.852525e+23	2.517852e+14	1.852525e+23	8.374428e+22	2.302842e+18	8.374198e+22	4.48328e+22	1.729803e+11	4.48328e+22	1.674886e+23	3.588838e+11	1.674886e+23	4.990821e+22	1.152452e+12	4.990821e+22	1.598755e+23	8.974045e+17	1.598746e+23	1.059496e+24	1.217505e-10	8.00941e-06	1.965198e+13	2579.485	42936.58	1.439472e-08	4.429388e-16	2.106606e-24	0.008704625	0.5	1.1273e-05	1	0.02889975	0.00359383	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02622206	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04336	0	8.741796e-15	0	8.741796e-15	0	-475.1774	0	-475.1774	0	30818.04	77194.93	0.139045	8634.891	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
7.063056	1900	3.45e+19	0	0	100000	1.95596	1.105151e-05	2.052722e+23	2.002865e+23	4.532941e+21	1.957536e+23	4.853857e+21	1.317869e+20	1.491294e+22	1.455073e+22	3.293162e+20	1.422142e+22	3.526306e+20	9.574264e+18	0.0006420107	1.07737e+22	0	0	0	8.945782e+21	2.43053e+20	1.584867e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.921137e+23	2.322818e+14	1.921137e+23	8.684592e+22	2.433329e+18	8.684349e+22	4.649327e+22	1.793827e+11	4.649327e+22	1.736918e+23	3.721673e+11	1.736918e+23	5.175666e+22	1.19511e+12	5.175666e+22	1.657968e+23	9.306205e+17	1.657958e+23	1.056219e+24	1.234098e-10	8.31555e-06	1.963793e+13	2693.991	45777.48	1.468771e-08	4.611536e-16	2.237877e-24	0.009056102	0.5	1.192975e-05	1	0.02997011	0.003726935	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0262041	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04404	0	8.244965e-15	0	8.244965e-15	0	-476.1017	0	-476.1017	0	30828.75	77194.93	0.1441943	8637.894	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
7.315308	1900	3.45e+19	0	0	100000	1.95528	1.108561e-05	2.126033e+23	2.073958e+23	4.698727e+21	2.026971e+23	5.069925e+21	1.375971e+20	1.544554e+22	1.506722e+22	3.413605e+20	1.472586e+22	3.683279e+20	9.99637e+18	0.000647201	1.115848e+22	0	0	0	9.265364e+21	2.516467e+20	1.641466e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.989749e+23	2.143357e+14	1.989749e+23	8.994756e+22	2.567817e+18	8.9945e+22	4.815375e+22	1.857853e+11	4.815375e+22	1.798951e+23	3.854511e+11	1.798951e+23	5.360511e+22	1.237769e+12	5.360511e+22	1.717181e+23	9.638374e+17	1.717171e+23	1.053037e+24	1.25031e-10	8.621559e-06	1.962376e+13	2809.843	48710.94	1.497774e-08	4.795456e-16	2.373081e-24	0.009410488	0.5	1.26025e-05	1	0.03104047	0.00386004	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02618618	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04472	0	7.782157e-15	0	7.782157e-15	0	-477.0143	0	-477.0143	0	30839.48	77194.93	0.1493436	8640.899	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
7.56756	1900	3.45e+19	0	0	100000	1.9546	1.111949e-05	2.199345e+23	2.145023e+23	4.864722e+21	2.096376e+23	5.288659e+21	1.434748e+20	1.597815e+22	1.55835e+22	3.5342e+20	1.523008e+22	3.842188e+20	1.042338e+19	0.0006523525	1.154325e+22	0	0	0	9.584953e+21	2.602346e+20	1.698064e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.058361e+23	1.978281e+14	2.058361e+23	9.30492e+22	2.706393e+18	9.30465e+22	4.981422e+22	1.92188e+11	4.981422e+22	1.860984e+23	3.987353e+11	1.860984e+23	5.545357e+22	1.28043e+12	5.545357e+22	1.776394e+23	9.970553e+17	1.776384e+23	1.049945e+24	1.266166e-10	8.927436e-06	1.960948e+13	2927.034	51737.58	1.526497e-08	4.981148e-16	2.512244e-24	0.009767771	0.5	1.329121e-05	1	0.03211083	0.003993145	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02616829	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0454	0	7.350637e-15	0	7.350637e-15	0	-477.9154	0	-477.9154	0	30850.21	77194.93	0.1544928	8643.906	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
7.819812	1900	3.45e+19	0	0	100000	1.95392	1.115315e-05	2.272656e+23	2.216062e+23	5.030924e+21	2.165753e+23	5.510007e+21	1.494186e+20	1.651075e+22	1.60996e+22	3.654945e+20	1.57341e+22	4.002997e+20	1.08552e+19	0.0006574625	1.192803e+22	0	0	0	9.904548e+21	2.688166e+20	1.754662e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.126973e+23	1.826464e+14	2.126973e+23	9.615084e+22	2.84914e+18	9.6148e+22	5.147469e+22	1.985909e+11	5.147469e+22	1.923017e+23	4.120199e+11	1.923017e+23	5.730202e+22	1.323092e+12	5.730202e+22	1.835607e+23	1.030274e+18	1.835597e+23	1.046936e+24	1.281684e-10	9.233186e-06	1.959508e+13	3045.558	54858.04	1.554956e-08	5.168611e-16	2.655391e-24	0.01012793	0.5	1.399585e-05	1	0.03318119	0.00412625	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02615044	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04608	0	6.947918e-15	0	6.947918e-15	0	-478.8055	0	-478.8055	0	30860.95	77194.93	0.159642	8646.915	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
8.072064	1900	3.45e+19	0	0	100000	1.95324	1.118661e-05	2.345968e+23	2.287074e+23	5.197332e+21	2.235101e+23	5.733921e+21	1.554271e+20	1.704336e+22	1.66155e+22	3.77584e+20	1.623791e+22	4.165669e+20	1.129171e+19	0.0006625288	1.23128e+22	0	0	0	1.022415e+22	2.773928e+20	1.81126e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.195585e+23	1.686852e+14	2.195585e+23	9.925248e+22	2.996148e+18	9.924949e+22	5.313517e+22	2.04994e+11	5.313517e+22	1.98505e+23	4.253048e+11	1.98505e+23	5.915047e+22	1.365756e+12	5.915047e+22	1.89482e+23	1.063494e+18	1.89481e+23	1.044005e+24	1.296884e-10	9.53881e-06	1.958057e+13	3165.409	58072.93	1.583165e-08	5.357844e-16	2.802547e-24	0.01049096	0.5	1.471638e-05	1	0.03425155	0.004259354	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02613263	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04676	0	6.571739e-15	0	6.571739e-15	0	-479.6848	0	-479.6848	0	30871.7	77194.93	0.1647911	8649.927	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
8.324316	1900	3.45e+19	0	0	100000	1.95256	1.121986e-05	2.419279e+23	2.358061e+23	5.363945e+21	2.304421e+23	5.960352e+21	1.614989e+20	1.757596e+22	1.713121e+22	3.896883e+20	1.674152e+22	4.330171e+20	1.173283e+19	0.0006675498	1.269758e+22	0	0	0	1.054376e+22	2.859631e+20	1.867857e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.264197e+23	1.558465e+14	2.264197e+23	1.023541e+23	3.147503e+18	1.02351e+23	5.479564e+22	2.113972e+11	5.479564e+22	2.047082e+23	4.385901e+11	2.047082e+23	6.099892e+22	1.408421e+12	6.099892e+22	1.954033e+23	1.096715e+18	1.954022e+23	1.041149e+24	1.311781e-10	9.844311e-06	1.956594e+13	3286.581	61382.92	1.611138e-08	5.548846e-16	2.953737e-24	0.01085684	0.5	1.545277e-05	1	0.03532191	0.004392459	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02611486	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04744	0	6.220039e-15	0	6.220039e-15	0	-480.5536	0	-480.5536	0	30882.45	77194.93	0.1699402	8652.94	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
8.576568	1900	3.45e+19	0	0	100000	1.95188	1.12529e-05	2.492591e+23	2.429022e+23	5.530762e+21	2.373714e+23	6.189255e+21	1.676327e+20	1.810857e+22	1.764674e+22	4.018075e+20	1.724493e+22	4.496467e+20	1.217845e+19	0.0006725241	1.308235e+22	0	0	0	1.086337e+22	2.945277e+20	1.924454e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.332809e+23	1.440383e+14	2.332809e+23	1.054558e+23	3.303298e+18	1.054525e+23	5.645612e+22	2.178007e+11	5.645612e+22	2.109115e+23	4.518759e+11	2.109115e+23	6.284737e+22	1.451087e+12	6.284737e+22	2.013246e+23	1.129936e+18	2.013235e+23	1.038362e+24	1.326392e-10	1.014969e-05	1.95512e+13	3409.067	64788.64	1.638885e-08	5.741617e-16	3.108988e-24	0.01122555	0.5	1.620501e-05	1	0.03639228	0.004525564	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02609714	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04812	0	5.890942e-15	0	5.890942e-15	0	-481.4123	0	-481.4123	0	30893.22	77194.93	0.1750893	8655.956	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
8.82882	1900	3.45e+19	0	0	100000	1.9512	1.128574e-05	2.565902e+23	2.499958e+23	5.697782e+21	2.44298e+23	6.420584e+21	1.738272e+20	1.864117e+22	1.816209e+22	4.139414e+20	1.774815e+22	4.664527e+20	1.262847e+19	0.0006774507	1.346713e+22	0	0	0	1.118299e+22	3.030864e+20	1.98105e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.401421e+23	1.33177e+14	2.401421e+23	1.085574e+23	3.463621e+18	1.085539e+23	5.811659e+22	2.242042e+11	5.811659e+22	2.171148e+23	4.65162e+11	2.171148e+23	6.469583e+22	1.493755e+12	6.469583e+22	2.07246e+23	1.163159e+18	2.072448e+23	1.035641e+24	1.34073e-10	1.045495e-05	1.953635e+13	3532.864	68290.76	1.666418e-08	5.936153e-16	3.268326e-24	0.01159708	0.5	1.697306e-05	1	0.03746264	0.004658669	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02607945	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0488	0	5.582735e-15	0	5.582735e-15	0	-482.2612	0	-482.2612	0	30903.99	77194.93	0.1802383	8658.973	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
9.081072	1900	3.45e+19	0	0	100000	1.95052	1.131838e-05	2.639214e+23	2.57087e+23	5.865003e+21	2.51222e+23	6.654296e+21	1.800812e+20	1.917378e+22	1.867726e+22	4.260899e+20	1.825117e+22	4.834318e+20	1.308282e+19	0.000682329	1.38519e+22	0	0	0	1.150262e+22	3.116394e+20	2.037645e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.470033e+23	1.231843e+14	2.470033e+23	1.11659e+23	3.628565e+18	1.116554e+23	5.977706e+22	2.30608e+11	5.977706e+22	2.233181e+23	4.784485e+11	2.233181e+23	6.654428e+22	1.536424e+12	6.654428e+22	2.131673e+23	1.196383e+18	2.131661e+23	1.032983e+24	1.354809e-10	1.076009e-05	1.952139e+13	3657.964	71889.94	1.693747e-08	6.132454e-16	3.431778e-24	0.0119714	0.5	1.77569e-05	1	0.038533	0.004791774	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0260618	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04948	0	5.293854e-15	0	5.293854e-15	0	-483.1005	0	-483.1005	0	30914.77	77194.93	0.1853872	8661.993	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	
