Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	THERMOCHIMICA pressure (Pa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted - IG (at/m3)	Cs reacted - GB (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted - IG (at/m3)	I reacted - GB (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted - IG (at/m3)	Te reacted - GB (at/m3)	Mo produced (at/m3)	Mo in grain (at/m3)	Mo in intragranular solution (at/m3)	Mo in intragranular precipitates (at/m3)	Mo at grain boundary (at/m3)	Mo released (at/m3)	Mo reacted - IG (at/m3)	Mo reacted - GB (at/m3)	Ru produced (at/m3)	Ru in grain (at/m3)	Ru in intragranular solution (at/m3)	Ru in intragranular precipitates (at/m3)	Ru at grain boundary (at/m3)	Ru released (at/m3)	Ru reacted - IG (at/m3)	Ru reacted - GB (at/m3)	Rh produced (at/m3)	Rh in grain (at/m3)	Rh in intragranular solution (at/m3)	Rh in intragranular precipitates (at/m3)	Rh at grain boundary (at/m3)	Rh released (at/m3)	Rh reacted - IG (at/m3)	Rh reacted - GB (at/m3)	Tc produced (at/m3)	Tc in grain (at/m3)	Tc in intragranular solution (at/m3)	Tc in intragranular precipitates (at/m3)	Tc at grain boundary (at/m3)	Tc released (at/m3)	Tc reacted - IG (at/m3)	Tc reacted - GB (at/m3)	Pd produced (at/m3)	Pd in grain (at/m3)	Pd in intragranular solution (at/m3)	Pd in intragranular precipitates (at/m3)	Pd at grain boundary (at/m3)	Pd released (at/m3)	Pd reacted - IG (at/m3)	Pd reacted - GB (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgMOX)	Fuel density (kg/m3)	U234 (at/m3)	U235 (at/m3)	U236 (at/m3)	U237 (at/m3)	U238 (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen potential (KJ/mol)	Uranium content (mol/m3)	Oxygen content (mol/m3)	Plutonium content (mol/m3)	
8562	2227	1e-05	0	1	4.94047e-06	7.75e+26	1.128309e+23	8.970439e+20	1.119338e+23	5.205119e+24	7.69682e+26	4.94e+25	7.192058e+21	5.717932e+19	7.134878e+21	3.317844e+23	4.906102e+25	0.9931381	64.42049	2.764648	0.0219799	2.742668	7.265162	54.39068	0	0	1.849392	0.07936788	0.0006310018	0.07873688	0.2085692	1.561455	0	0	1.849392	0.07936788	0.0006310018	0.07873688	0.2085692	1.561455	0	0	67.41034	67.41034	0	0	0	0	0	0	61.15323	61.15323	0	0	0	0	0	0	18.30898	18.30898	0	0	0	0	0	0	16.36712	16.36712	0	0	0	0	0	0	47.68349	47.68349	0	0	0	0	0	0	15411.6	0.0004258612	4.985865e-06	1.085156e+10	8.439135e+08	7.696529e+11	3.548172e-06	2.691204e-11	3.154915e-17	0.2920376	0.2920376	0.2078896	0.4618935	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.149469e-05	0	0	27992.03	74372.01	9194.744	
8568	2228	1e-05	0	1	4.939528e-06	7.75e+26	1.119621e+23	8.808635e+20	1.110812e+23	5.006479e+24	7.698816e+26	4.94e+25	7.13668e+21	5.614794e+19	7.080532e+21	3.191227e+23	4.907374e+25	0.9933956	64.46563	2.771251	0.02180286	2.749448	7.260713	54.43367	0	0	1.850688	0.07955743	0.0006259194	0.07893152	0.2084415	1.562689	0	0	1.850688	0.07955743	0.0006259194	0.07893152	0.2084415	1.562689	0	0	67.45758	67.45758	0	0	0	0	0	0	61.19608	61.19608	0	0	0	0	0	0	18.32181	18.32181	0	0	0	0	0	0	16.37859	16.37859	0	0	0	0	0	0	47.71691	47.71691	0	0	0	0	0	0	15422.4	0.000424689	4.948272e-06	1.08471e+10	8.118973e+08	7.698275e+11	3.548339e-06	2.691458e-11	3.155362e-17	0.2919451	0.2919451	0.2078732	0.4615767	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.13943e-05	0	0	27973.93	74329.48	9191.578	
8574	2229	1e-05	0	1	4.938572e-06	7.75e+26	1.111014e+23	8.649945e+20	1.102364e+23	4.812665e+24	7.700762e+26	4.94e+25	7.081817e+21	5.513642e+19	7.02668e+21	3.067686e+23	4.908615e+25	0.9936468	64.51078	2.777838	0.02162722	2.756211	7.256394	54.47654	0	0	1.851984	0.07974654	0.0006208773	0.07912566	0.2083175	1.56392	0	0	1.851984	0.07974654	0.0006208773	0.07912566	0.2083175	1.56392	0	0	67.50482	67.50482	0	0	0	0	0	0	61.23894	61.23894	0	0	0	0	0	0	18.33464	18.33464	0	0	0	0	0	0	16.39006	16.39006	0	0	0	0	0	0	47.75032	47.75032	0	0	0	0	0	0	15433.2	0.0004235218	4.911021e-06	1.084282e+10	7.806332e+08	7.699817e+11	3.548478e-06	2.691669e-11	3.155733e-17	0.2918529	0.2918529	0.207856	0.4612609	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.128275e-05	0	0	27955.56	74286.31	9188.367	
8580	2230	1e-05	0	1	4.937601e-06	7.75e+26	1.102486e+23	8.494303e+20	1.093992e+23	4.623665e+24	7.702661e+26	4.94e+25	7.027462e+21	5.414433e+19	6.973317e+21	2.947214e+23	4.909825e+25	0.9938917	64.55592	2.784409	0.02145298	2.762956	7.252204	54.51931	0	0	1.85328	0.07993519	0.0006158749	0.07931931	0.2081973	1.565148	0	0	1.85328	0.07993519	0.0006158749	0.07931931	0.2081973	1.565148	0	0	67.55206	67.55206	0	0	0	0	0	0	61.28179	61.28179	0	0	0	0	0	0	18.34747	18.34747	0	0	0	0	0	0	16.40153	16.40153	0	0	0	0	0	0	47.78374	47.78374	0	0	0	0	0	0	15444	0.0004223595	4.874107e-06	1.083874e+10	7.501221e+08	7.701159e+11	3.548588e-06	2.691836e-11	3.156027e-17	0.2917611	0.2917611	0.2078379	0.4609464	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.11598e-05	0	0	27936.91	74242.51	9185.109	
8586	2231	1e-05	0	1	4.936615e-06	7.75e+26	1.094038e+23	8.341644e+20	1.085696e+23	4.439466e+24	7.704511e+26	4.94e+25	6.973607e+21	5.317125e+19	6.920436e+21	2.829801e+23	4.911005e+25	0.9941305	64.60106	2.790964	0.0212801	2.769684	7.248141	54.56196	0	0	1.854576	0.08012336	0.0006109119	0.07951245	0.2080806	1.566372	0	0	1.854576	0.08012336	0.0006109119	0.07951245	0.2080806	1.566372	0	0	67.5993	67.5993	0	0	0	0	0	0	61.32465	61.32465	0	0	0	0	0	0	18.3603	18.3603	0	0	0	0	0	0	16.413	16.413	0	0	0	0	0	0	47.81715	47.81715	0	0	0	0	0	0	15454.8	0.000421202	4.837526e-06	1.083484e+10	7.203641e+08	7.702302e+11	3.54867e-06	2.691961e-11	3.156246e-17	0.2916697	0.2916697	0.2078191	0.460633	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.10252e-05	0	0	27917.99	74198.07	9181.804	
8592	2232	1e-05	0	1	4.935615e-06	7.75e+26	1.085666e+23	8.191906e+20	1.077474e+23	4.26005e+24	7.706314e+26	4.94e+25	6.920246e+21	5.22168e+19	6.86803e+21	2.715438e+23	4.912154e+25	0.9943631	64.64621	2.797502	0.02110858	2.776393	7.244203	54.6045	0	0	1.855872	0.08031105	0.0006059879	0.07970506	0.2079676	1.567593	0	0	1.855872	0.08031105	0.0006059879	0.07970506	0.2079676	1.567593	0	0	67.64653	67.64653	0	0	0	0	0	0	61.3675	61.3675	0	0	0	0	0	0	18.37313	18.37313	0	0	0	0	0	0	16.42447	16.42447	0	0	0	0	0	0	47.85057	47.85057	0	0	0	0	0	0	15465.6	0.0004200494	4.801274e-06	1.083113e+10	6.913586e+08	7.70325e+11	3.548725e-06	2.692044e-11	3.156392e-17	0.2915787	0.2915787	0.2077996	0.4603208	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.087872e-05	0	0	27898.79	74152.96	9178.451	
8598	2233	1e-05	0	1	4.934599e-06	7.75e+26	1.077371e+23	8.045027e+20	1.069326e+23	4.085397e+24	7.708069e+26	4.94e+25	6.867372e+21	5.128056e+19	6.816092e+21	2.604111e+23	4.913272e+25	0.9945895	64.69135	2.804022	0.0209384	2.783084	7.240388	54.64694	0	0	1.857168	0.08049824	0.0006011025	0.07989714	0.207858	1.568812	0	0	1.857168	0.08049824	0.0006011025	0.07989714	0.207858	1.568812	0	0	67.69377	67.69377	0	0	0	0	0	0	61.41036	61.41036	0	0	0	0	0	0	18.38596	18.38596	0	0	0	0	0	0	16.43594	16.43594	0	0	0	0	0	0	47.88398	47.88398	0	0	0	0	0	0	15476.4	0.0004189015	4.765345e-06	1.082759e+10	6.631045e+08	7.704004e+11	3.548752e-06	2.692085e-11	3.156465e-17	0.291488	0.291488	0.2077793	0.4600097	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.07201e-05	0	0	27879.3	74107.19	9175.049	
8604	2234	1e-05	0	1	4.933568e-06	7.75e+26	1.069151e+23	7.900946e+20	1.061251e+23	3.915483e+24	7.709776e+26	4.94e+25	6.814979e+21	5.036216e+19	6.764616e+21	2.495805e+23	4.91436e+25	0.9948098	64.7365	2.810525	0.02076956	2.789755	7.236694	54.68928	0	0	1.858464	0.08068491	0.0005962552	0.08008866	0.207752	1.570027	0	0	1.858464	0.08068491	0.0005962552	0.08008866	0.207752	1.570027	0	0	67.74101	67.74101	0	0	0	0	0	0	61.45321	61.45321	0	0	0	0	0	0	18.39879	18.39879	0	0	0	0	0	0	16.44741	16.44741	0	0	0	0	0	0	47.9174	47.9174	0	0	0	0	0	0	15487.2	0.0004177583	4.729736e-06	1.082423e+10	6.356001e+08	7.704568e+11	3.548753e-06	2.692086e-11	3.156467e-17	0.2913977	0.2913977	0.2077584	0.4596998	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.054909e-05	0	0	27859.52	74060.74	9171.598	
8610	2235	1e-05	0	1	4.932521e-06	7.75e+26	1.061006e+23	7.759605e+20	1.053246e+23	3.75028e+24	7.711436e+26	4.94e+25	6.763058e+21	4.946123e+19	6.713597e+21	2.390501e+23	4.915419e+25	0.995024	64.78164	2.817009	0.02060203	2.796407	7.233119	54.73151	0	0	1.85976	0.08087106	0.0005914458	0.08027962	0.2076494	1.57124	0	0	1.85976	0.08087106	0.0005914458	0.08027962	0.2076494	1.57124	0	0	67.78825	67.78825	0	0	0	0	0	0	61.49606	61.49606	0	0	0	0	0	0	18.41162	18.41162	0	0	0	0	0	0	16.45888	16.45888	0	0	0	0	0	0	47.95081	47.95081	0	0	0	0	0	0	15498	0.0004166198	4.694441e-06	1.082105e+10	6.088428e+08	7.704945e+11	3.548727e-06	2.692047e-11	3.156397e-17	0.2913078	0.2913078	0.2077368	0.459391	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.036545e-05	0	0	27839.45	74013.61	9168.097	
8616	2236	1e-05	0	1	4.931458e-06	7.75e+26	1.052934e+23	7.620946e+20	1.045313e+23	3.589759e+24	7.713049e+26	4.94e+25	6.711604e+21	4.857739e+19	6.663027e+21	2.288182e+23	4.916447e+25	0.9952322	64.82678	2.823474	0.0204358	2.803038	7.229662	54.77365	0	0	1.861056	0.08105667	0.0005866736	0.08047	0.2075501	1.572449	0	0	1.861056	0.08105667	0.0005866736	0.08047	0.2075501	1.572449	0	0	67.83549	67.83549	0	0	0	0	0	0	61.53892	61.53892	0	0	0	0	0	0	18.42445	18.42445	0	0	0	0	0	0	16.47035	16.47035	0	0	0	0	0	0	47.98423	47.98423	0	0	0	0	0	0	15508.8	0.0004154858	4.659458e-06	1.081804e+10	5.828295e+08	7.705137e+11	3.548675e-06	2.691968e-11	3.156259e-17	0.2912182	0.2912182	0.2077146	0.4590834	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.016892e-05	0	0	27819.09	73965.78	9164.546	
8622	2237	1e-05	0	1	4.930379e-06	7.75e+26	1.044934e+23	7.484914e+20	1.037449e+23	3.433886e+24	7.714616e+26	4.94e+25	6.660611e+21	4.771029e+19	6.612901e+21	2.188825e+23	4.917446e+25	0.9954343	64.87193	2.82992	0.02027086	2.809649	7.22632	54.81569	0	0	1.862352	0.08124173	0.0005819385	0.08065979	0.2074542	1.573656	0	0	1.862352	0.08124173	0.0005819385	0.08065979	0.2074542	1.573656	0	0	67.88273	67.88273	0	0	0	0	0	0	61.58177	61.58177	0	0	0	0	0	0	18.43728	18.43728	0	0	0	0	0	0	16.48182	16.48182	0	0	0	0	0	0	48.01764	48.01764	0	0	0	0	0	0	15519.6	0.0004143563	4.62478e-06	1.08152e+10	5.575566e+08	7.705147e+11	3.548598e-06	2.691851e-11	3.156052e-17	0.2911289	0.2911289	0.2076919	0.4587769	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.995925e-05	0	0	27798.42	73917.25	9160.943	
8628	2238	1e-05	0	1	4.929284e-06	7.75e+26	1.037005e+23	7.351452e+20	1.029654e+23	3.282623e+24	7.716137e+26	4.94e+25	6.610071e+21	4.685958e+19	6.563212e+21	2.092407e+23	4.918415e+25	0.9956306	64.91707	2.836346	0.02010719	2.816239	7.223091	54.85763	0	0	1.863648	0.08142621	0.00057724	0.08084897	0.2073615	1.57486	0	0	1.863648	0.08142621	0.00057724	0.08084897	0.2073615	1.57486	0	0	67.92997	67.92997	0	0	0	0	0	0	61.62463	61.62463	0	0	0	0	0	0	18.45012	18.45012	0	0	0	0	0	0	16.49328	16.49328	0	0	0	0	0	0	48.05106	48.05106	0	0	0	0	0	0	15530.4	0.0004132314	4.590405e-06	1.081252e+10	5.330196e+08	7.704978e+11	3.548495e-06	2.691695e-11	3.155779e-17	0.2910401	0.2910401	0.2076686	0.4584715	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.973619e-05	0	0	27777.45	73868	9157.288	
8634	2239	1e-05	0	1	4.928172e-06	7.75e+26	1.029147e+23	7.220507e+20	1.021926e+23	3.13593e+24	7.717612e+26	4.94e+25	6.55998e+21	4.602491e+19	6.513955e+21	1.998903e+23	4.919355e+25	0.9958208	64.96222	2.842752	0.01994479	2.822807	7.219974	54.89949	0	0	1.864944	0.08161011	0.0005725777	0.08103753	0.207272	1.576062	0	0	1.864944	0.08161011	0.0005725777	0.08103753	0.207272	1.576062	0	0	67.97721	67.97721	0	0	0	0	0	0	61.66748	61.66748	0	0	0	0	0	0	18.46295	18.46295	0	0	0	0	0	0	16.50475	16.50475	0	0	0	0	0	0	48.08447	48.08447	0	0	0	0	0	0	15541.2	0.0004121108	4.556328e-06	1.081001e+10	5.092137e+08	7.704634e+11	3.548368e-06	2.691502e-11	3.155439e-17	0.2909515	0.2909515	0.2076449	0.4581673	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.949946e-05	0	0	27756.16	73818.03	9153.58	
8640	2240	1e-05	0	1	4.927043e-06	7.75e+26	1.021357e+23	7.092028e+20	1.014265e+23	2.993765e+24	7.719041e+26	4.94e+25	6.510329e+21	4.520596e+19	6.465123e+21	1.908284e+23	4.920266e+25	0.9960053	65.00736	2.849137	0.01978364	2.829354	7.216966	54.94126	0	0	1.86624	0.08179341	0.0005679512	0.08122546	0.2071856	1.577261	0	0	1.86624	0.08179341	0.0005679512	0.08122546	0.2071856	1.577261	0	0	68.02445	68.02445	0	0	0	0	0	0	61.71034	61.71034	0	0	0	0	0	0	18.47578	18.47578	0	0	0	0	0	0	16.51622	16.51622	0	0	0	0	0	0	48.11789	48.11789	0	0	0	0	0	0	15552	0.0004109945	4.522545e-06	1.080765e+10	4.861332e+08	7.704116e+11	3.548216e-06	2.691272e-11	3.155035e-17	0.2908634	0.2908634	0.2076206	0.4578641	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.924881e-05	0	0	27734.57	73767.32	9149.819	
8646	2241	1e-05	0	1	4.925897e-06	7.75e+26	1.013636e+23	6.965962e+20	1.00667e+23	2.856081e+24	7.720426e+26	4.94e+25	6.461114e+21	4.440239e+19	6.416712e+21	1.820521e+23	4.921149e+25	0.9961839	65.0525	2.855501	0.01962372	2.835877	7.214066	54.98294	0	0	1.867536	0.0819761	0.0005633603	0.08141274	0.2071024	1.578458	0	0	1.867536	0.0819761	0.0005633603	0.08141274	0.2071024	1.578458	0	0	68.07169	68.07169	0	0	0	0	0	0	61.75319	61.75319	0	0	0	0	0	0	18.48861	18.48861	0	0	0	0	0	0	16.52769	16.52769	0	0	0	0	0	0	48.1513	48.1513	0	0	0	0	0	0	15562.8	0.0004098826	4.489052e-06	1.080546e+10	4.637719e+08	7.70343e+11	3.548041e-06	2.691007e-11	3.154568e-17	0.2907756	0.2907756	0.207596	0.4575621	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.898399e-05	0	0	27712.65	73715.87	9146.003	
8652	2242	1e-05	0	1	4.924734e-06	7.75e+26	1.005983e+23	6.84226e+20	9.991404e+22	2.722828e+24	7.721766e+26	4.94e+25	6.412328e+21	4.361389e+19	6.368714e+21	1.735583e+23	4.922003e+25	0.9963569	65.09765	2.861843	0.01946502	2.842378	7.211272	55.02453	0	0	1.868832	0.08215816	0.0005588044	0.08159936	0.2070222	1.579652	0	0	1.868832	0.08215816	0.0005588044	0.08159936	0.2070222	1.579652	0	0	68.11893	68.11893	0	0	0	0	0	0	61.79604	61.79604	0	0	0	0	0	0	18.50144	18.50144	0	0	0	0	0	0	16.53916	16.53916	0	0	0	0	0	0	48.18472	48.18472	0	0	0	0	0	0	15573.6	0.0004087749	4.455846e-06	1.080342e+10	4.421231e+08	7.702577e+11	3.547843e-06	2.690706e-11	3.154039e-17	0.2906881	0.2906881	0.2075709	0.4572612	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.870471e-05	0	0	27690.41	73663.67	9142.132	
8658	2243	1e-05	0	1	4.923553e-06	7.75e+26	9.983954e+22	6.720873e+20	9.916745e+22	2.59395e+24	7.723062e+26	4.94e+25	6.363965e+21	4.284014e+19	6.321125e+21	1.653434e+23	4.922829e+25	0.9965241	65.14279	2.868162	0.01930753	2.848854	7.20857	55.06606	0	0	1.870128	0.08233958	0.0005542832	0.08178529	0.2069446	1.580844	0	0	1.870128	0.08233958	0.0005542832	0.08178529	0.2069446	1.580844	0	0	68.16617	68.16617	0	0	0	0	0	0	61.8389	61.8389	0	0	0	0	0	0	18.51427	18.51427	0	0	0	0	0	0	16.55063	16.55063	0	0	0	0	0	0	48.21813	48.21813	0	0	0	0	0	0	15584.4	0.0004076713	4.422921e-06	1.080152e+10	4.211791e+08	7.701554e+11	3.54762e-06	2.690368e-11	3.153446e-17	0.2906006	0.290601	0.2075452	0.4569615	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.841073e-05	0	0	27667.85	73610.7	9138.205	
8664	2244	1e-05	0	1	4.922355e-06	7.75e+26	9.908736e+22	6.601753e+20	9.842719e+22	2.469366e+24	7.724315e+26	4.94e+25	6.31602e+21	4.208085e+19	6.273939e+21	1.574022e+23	4.923628e+25	0.9966859	65.18794	2.874458	0.01915124	2.855307	7.20588	55.1076	0	0	1.871424	0.08252033	0.0005497965	0.08197053	0.2068674	1.582036	0	0	1.871424	0.08252033	0.0005497965	0.08197053	0.2068674	1.582036	0	0	68.2134	68.2134	0	0	0	0	0	0	61.88175	61.88175	0	0	0	0	0	0	18.5271	18.5271	0	0	0	0	0	0	16.5621	16.5621	0	0	0	0	0	0	48.25155	48.25155	0	0	0	0	0	0	15595.2	0.0004065719	4.390274e-06	1.079972e+10	4.009293e+08	7.700313e+11	3.547367e-06	2.689984e-11	3.152769e-17	0.2905106	0.2905142	0.2075166	0.4566628	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.810177e-05	0	0	27644.95	73556.95	9134.222	
8670	2245	1e-05	0	1	4.921138e-06	7.75e+26	9.834164e+22	6.484853e+20	9.769316e+22	2.349022e+24	7.725526e+26	4.94e+25	6.268487e+21	4.133571e+19	6.227151e+21	1.497312e+23	4.9244e+25	0.9968421	65.23308	2.880731	0.01899614	2.861735	7.2032	55.14915	0	0	1.87272	0.08270041	0.0005453437	0.08215507	0.2067904	1.583229	0	0	1.87272	0.08270041	0.0005453437	0.08215507	0.2067904	1.583229	0	0	68.26064	68.26064	0	0	0	0	0	0	61.92461	61.92461	0	0	0	0	0	0	18.53993	18.53993	0	0	0	0	0	0	16.57357	16.57357	0	0	0	0	0	0	48.28496	48.28496	0	0	0	0	0	0	15606	0.0004054766	4.357903e-06	1.079801e+10	3.813658e+08	7.698858e+11	3.547082e-06	2.689552e-11	3.152011e-17	0.2904181	0.2904278	0.2074852	0.4563652	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.777756e-05	0	0	27621.72	73502.41	9130.181	
8676	2246	1e-05	0	1	4.919902e-06	7.75e+26	9.760229e+22	6.370127e+20	9.696528e+22	2.232862e+24	7.726695e+26	4.94e+25	6.221359e+21	4.060442e+19	6.180755e+21	1.423269e+23	4.925145e+25	0.9969929	65.27822	2.88698	0.01884221	2.868137	7.200531	55.19071	0	0	1.874016	0.0828798	0.0005409246	0.08233887	0.2067138	1.584422	0	0	1.874016	0.0828798	0.0005409246	0.08233887	0.2067138	1.584422	0	0	68.30788	68.30788	0	0	0	0	0	0	61.96746	61.96746	0	0	0	0	0	0	18.55276	18.55276	0	0	0	0	0	0	16.58504	16.58504	0	0	0	0	0	0	48.31838	48.31838	0	0	0	0	0	0	15616.8	0.0004043853	4.325801e-06	1.079639e+10	3.6248e+08	7.697195e+11	3.546768e-06	2.689076e-11	3.151173e-17	0.2903231	0.2903417	0.207451	0.4560687	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.743784e-05	0	0	27598.14	73447.08	9126.082	
8682	2247	1e-05	0	1	4.918648e-06	7.75e+26	9.686923e+22	6.257532e+20	9.624347e+22	2.120826e+24	7.727823e+26	4.94e+25	6.174632e+21	3.988672e+19	6.134745e+21	1.351855e+23	4.925864e+25	0.9971385	65.32337	2.893204	0.01868944	2.874514	7.197874	55.23229	0	0	1.875312	0.08305848	0.0005365389	0.08252194	0.2066375	1.585616	0	0	1.875312	0.08305848	0.0005365389	0.08252194	0.2066375	1.585616	0	0	68.35512	68.35512	0	0	0	0	0	0	62.01032	62.01032	0	0	0	0	0	0	18.56559	18.56559	0	0	0	0	0	0	16.59651	16.59651	0	0	0	0	0	0	48.35179	48.35179	0	0	0	0	0	0	15627.6	0.0004032979	4.293967e-06	1.079486e+10	3.442628e+08	7.695326e+11	3.546424e-06	2.688555e-11	3.150257e-17	0.2902256	0.290256	0.2074142	0.4557733	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.708234e-05	0	0	27574.22	73390.93	9121.923	
8688	2248	1e-05	0	1	4.917375e-06	7.75e+26	9.614235e+22	6.147022e+20	9.552765e+22	2.012852e+24	7.72891e+26	4.94e+25	6.128299e+21	3.918231e+19	6.089117e+21	1.283031e+23	4.926557e+25	0.9972787	65.36851	2.899402	0.01853781	2.880864	7.195226	55.27388	0	0	1.876608	0.08323643	0.000532186	0.08270424	0.2065615	1.58681	0	0	1.876608	0.08323643	0.000532186	0.08270424	0.2065615	1.58681	0	0	68.40236	68.40236	0	0	0	0	0	0	62.05317	62.05317	0	0	0	0	0	0	18.57842	18.57842	0	0	0	0	0	0	16.60798	16.60798	0	0	0	0	0	0	48.38521	48.38521	0	0	0	0	0	0	15638.4	0.0004022144	4.262397e-06	1.079341e+10	3.267046e+08	7.693258e+11	3.546052e-06	2.68799e-11	3.149265e-17	0.2901259	0.2901706	0.2073748	0.455479	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.671078e-05	0	0	27549.95	73333.97	9117.705	
