Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	
2.52252	1560	3.45e+19	0	0	100000	1.977	1.000348e-05	7.331149e+22	7.196811e+22	1.809255e+22	5.387557e+22	1.310098e+21	3.328253e+19	5.326049e+21	5.228453e+21	1.314416e+21	3.914037e+21	9.517807e+19	2.417962e+18	0.0004539879	8.43742e+21	0	0	0	7.230505e+21	1.836897e+20	1.023225e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.861204e+22	2.803308e+14	6.861204e+22	3.10164e+22	8.674508e+15	3.101639e+22	1.660474e+22	2.531202e+07	1.660474e+22	6.20328e+22	4.007245e+07	6.20328e+22	1.848452e+22	2.929594e+08	1.848452e+22	5.921313e+22	4.779273e+15	5.921313e+22	1.157688e+24	7.611795e-11	2.138659e-06	1.981855e+13	1463.294	13636.63	1.035056e-08	2.290156e-16	7.83187e-25	0.004538758	0.5	4.654871e-06	1	0.01070361	0.001331048	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02477088	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.023	0	9.529208e-19	0	9.529208e-19	0	-508.4837	0	-508.4837	0	30500.56	77194.93	0.05150388	8545.938	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
2.774772	1560	3.45e+19	0	0	100000	1.9772	1.000381e-05	8.064264e+22	7.914533e+22	1.99223e+22	5.922303e+22	1.460215e+21	3.709535e+19	5.858654e+21	5.749875e+21	1.447347e+21	4.302528e+21	1.06084e+20	2.694961e+18	0.0004599967	9.281162e+21	0	0	0	7.95356e+21	2.020546e+20	1.125547e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.547324e+22	3.302374e+14	7.547324e+22	3.411804e+22	9.424768e+15	3.411803e+22	1.826521e+22	2.783681e+07	1.826521e+22	6.823608e+22	4.406955e+07	6.823608e+22	2.033297e+22	3.221812e+08	2.033297e+22	6.513444e+22	5.255991e+15	6.513444e+22	1.150532e+24	7.898411e-11	2.374688e-06	1.980241e+13	1614.632	15709.68	1.080533e-08	2.495819e-16	8.910201e-25	0.004942325	0.5	5.29129e-06	1	0.01177397	0.001464153	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476988	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0228	0	9.86255e-19	0	9.86255e-19	0	-508.0378	0	-508.0378	0	30497.48	77194.93	0.05665427	8545.074	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
3.027024	1560	3.45e+19	0	0	100000	1.9774	1.000414e-05	8.797379e+22	8.631878e+22	2.175325e+22	6.456553e+22	1.614015e+21	4.100159e+19	6.391258e+21	6.271022e+21	1.580364e+21	4.690658e+21	1.172575e+20	2.978748e+18	0.0004660659	1.01249e+22	0	0	0	8.676615e+21	2.204188e+20	1.22787e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.233445e+22	3.86057e+14	8.233445e+22	3.721968e+22	1.015525e+16	3.721967e+22	1.992569e+22	3.036162e+07	1.992569e+22	7.443936e+22	4.806667e+07	7.443936e+22	2.218143e+22	3.51403e+08	2.218143e+22	7.105576e+22	5.73271e+15	7.105575e+22	1.143985e+24	8.167149e-11	2.610479e-06	1.978639e+13	1766.915	17877.39	1.123956e-08	2.700452e-16	1.002819e-24	0.005343218	0.5	5.950185e-06	1	0.01284433	0.001597258	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476888	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0226	0	1.021056e-18	0	1.021056e-18	0	-507.588	0	-507.588	0	30494.39	77194.93	0.06180466	8544.21	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
3.279276	1560	3.45e+19	0	0	100000	1.9776	1.000446e-05	9.530494e+22	9.348848e+22	2.358522e+22	6.990326e+22	1.771461e+21	4.500023e+19	6.923863e+21	6.791898e+21	1.713456e+21	5.078442e+21	1.286959e+20	3.269247e+18	0.0004721709	1.096865e+22	0	0	0	9.399672e+21	2.387822e+20	1.330192e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.919565e+22	4.484576e+14	8.919565e+22	4.032132e+22	1.086625e+16	4.032131e+22	2.158616e+22	3.288642e+07	2.158616e+22	8.064264e+22	5.206378e+07	8.064264e+22	2.402988e+22	3.806249e+08	2.402988e+22	7.697707e+22	6.209429e+15	7.697706e+22	1.137942e+24	8.420637e-11	2.846057e-06	1.977045e+13	1920.138	20136.35	1.165592e-08	2.904226e-16	1.118442e-24	0.005741787	0.5	6.63067e-06	1	0.01391469	0.001730363	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476788	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0224	0	1.057401e-18	0	1.057401e-18	0	-507.1343	0	-507.1343	0	30491.31	77194.93	0.06695504	8543.346	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
3.531528	1560	3.45e+19	0	0	100000	1.9778	1.000479e-05	1.026361e+23	1.006545e+23	2.541821e+22	7.523628e+22	1.932513e+21	4.909028e+19	7.456468e+21	7.312506e+21	1.846622e+21	5.465884e+21	1.403962e+20	3.566388e+18	0.0004782945	1.181239e+22	0	0	0	1.012273e+22	2.571449e+20	1.432515e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.605686e+22	5.181902e+14	9.605685e+22	4.342296e+22	1.155802e+16	4.342295e+22	2.324664e+22	3.541123e+07	2.324664e+22	8.684592e+22	5.60609e+07	8.684592e+22	2.587833e+22	4.098468e+08	2.587833e+22	8.289838e+22	6.686149e+15	8.289838e+22	1.132323e+24	8.660931e-11	3.081432e-06	1.97546e+13	2074.295	22483.6	1.205652e-08	3.107286e-16	1.237769e-24	0.006138319	0.5	7.331978e-06	1	0.01498505	0.001863468	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476687	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0222	0	1.095375e-18	0	1.095375e-18	0	-506.6767	0	-506.6767	0	30488.23	77194.93	0.07210544	8542.482	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
3.78378	1560	3.45e+19	0	0	100000	1.978	1.000511e-05	1.099672e+23	1.078168e+23	2.725224e+22	8.05646e+22	2.097132e+21	5.327077e+19	7.989073e+21	7.832847e+21	1.979863e+21	5.852984e+21	1.523557e+20	3.870098e+18	0.000484424	1.265613e+22	0	0	0	1.084579e+22	2.755068e+20	1.534837e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.029181e+23	5.960914e+14	1.029181e+23	4.65246e+22	1.223084e+16	4.652459e+22	2.490711e+22	3.793604e+07	2.490711e+22	9.30492e+22	6.005802e+07	9.30492e+22	2.772678e+22	4.390687e+08	2.772678e+22	8.881969e+22	7.162869e+15	8.881969e+22	1.127062e+24	8.889671e-11	3.316603e-06	1.973882e+13	2229.379	24916.58	1.244311e-08	3.30975e-16	1.360694e-24	0.006533055	0.5	8.053435e-06	1	0.01605542	0.001996572	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476587	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.022	0	1.135063e-18	0	1.135063e-18	0	-506.2151	0	-506.2151	0	30485.15	77194.93	0.07725583	8541.618	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
4.036032	1560	3.45e+19	0	0	100000	1.9782	1.000543e-05	1.172984e+23	1.149756e+23	2.908733e+22	8.588823e+22	2.265282e+21	5.754074e+19	8.521678e+21	8.352926e+21	2.113182e+21	6.239743e+21	1.645718e+20	4.18031e+18	0.0004905502	1.349987e+22	0	0	0	1.156884e+22	2.938681e+20	1.637159e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.097793e+23	6.830981e+14	1.097793e+23	4.962624e+22	1.288497e+16	4.962623e+22	2.656758e+22	4.046085e+07	2.656758e+22	9.925248e+22	6.405515e+07	9.925248e+22	2.957524e+22	4.682907e+08	2.957524e+22	9.474101e+22	7.63959e+15	9.4741e+22	1.122111e+24	9.10819e-11	3.551573e-06	1.97231e+13	2385.384	27433.03	1.281714e-08	3.511719e-16	1.487125e-24	0.006926199	0.5	8.794442e-06	1	0.01712578	0.002129677	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476487	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0218	0	1.176561e-18	0	1.176561e-18	0	-505.7494	0	-505.7494	0	30482.06	77194.93	0.08240623	8540.755	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
4.288284	1560	3.45e+19	0	0	100000	1.9784	1.000574e-05	1.246295e+23	1.221307e+23	3.092353e+22	9.120718e+22	2.436928e+21	6.189928e+19	9.054283e+21	8.872744e+21	2.246581e+21	6.626163e+21	1.770417e+20	4.496956e+18	0.0004966662	1.434361e+22	0	0	0	1.22919e+22	3.122285e+20	1.739482e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.166405e+23	7.802568e+14	1.166405e+23	5.272788e+22	1.35207e+16	5.272787e+22	2.822806e+22	4.298566e+07	2.822806e+22	1.054558e+23	6.805228e+07	1.054558e+23	3.142369e+22	4.975126e+08	3.142369e+22	1.006623e+23	8.11631e+15	1.006623e+23	1.11743e+24	9.317591e-11	3.786341e-06	1.970744e+13	2542.304	30030.94	1.317984e-08	3.71328e-16	1.616979e-24	0.007317924	0.5	9.554467e-06	1	0.01819614	0.002262782	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476386	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0216	0	1.219968e-18	0	1.219968e-18	0	-505.2795	0	-505.2795	0	30478.98	77194.93	0.08755663	8539.891	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
4.540536	1560	3.45e+19	0	0	100000	1.9786	1.000605e-05	1.319607e+23	1.292823e+23	3.276084e+22	9.652147e+22	2.612032e+21	6.634547e+19	9.586888e+21	9.392305e+21	2.380061e+21	7.012243e+21	1.89763e+20	4.81997e+18	0.0005027669	1.518736e+22	0	0	0	1.301496e+22	3.305882e+20	1.841803e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.235017e+23	8.887407e+14	1.235017e+23	5.582952e+22	1.413829e+16	5.582951e+22	2.988853e+22	4.551048e+07	2.988853e+22	1.11659e+23	7.204941e+07	1.11659e+23	3.327214e+22	5.267347e+08	3.327214e+22	1.065836e+23	8.593031e+15	1.065836e+23	1.112985e+24	9.518796e-11	4.020906e-06	1.969183e+13	2700.135	32708.53	1.353224e-08	3.914506e-16	1.750182e-24	0.007708378	0.5	1.033303e-05	1	0.0192665	0.002395887	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476286	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0214	0	1.26539e-18	0	1.26539e-18	0	-504.8054	0	-504.8054	0	30475.9	77194.93	0.09270702	8539.028	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
4.792788	1560	3.45e+19	0	0	100000	1.9788	1.000636e-05	1.392918e+23	1.364304e+23	3.459928e+22	1.018311e+23	2.79056e+21	7.087843e+19	1.011949e+22	9.91161e+21	2.513623e+21	7.397987e+21	2.02733e+20	5.149287e+18	0.0005088484	1.60311e+22	0	0	0	1.373802e+22	3.489472e+20	1.944126e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.303629e+23	1.009865e+15	1.303629e+23	5.893116e+22	1.473801e+16	5.893115e+22	3.154901e+22	4.803529e+07	3.154901e+22	1.178623e+23	7.604655e+07	1.178623e+23	3.512059e+22	5.559567e+08	3.512059e+22	1.125049e+23	9.069753e+15	1.125049e+23	1.108751e+24	9.712586e-11	4.25527e-06	1.967626e+13	2858.872	35464.2	1.387524e-08	4.115462e-16	1.886669e-24	0.008097691	0.5	1.11297e-05	1	0.02033686	0.002528992	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476185	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0212	0	1.312941e-18	0	1.312941e-18	0	-504.327	0	-504.327	0	30472.82	77194.93	0.09785741	8538.165	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
5.04504	1560	3.45e+19	0	0	100000	1.979	1.000667e-05	1.46623e+23	1.43575e+23	3.643885e+22	1.071362e+23	2.972479e+21	7.549727e+19	1.06521e+22	1.043066e+22	2.647267e+21	7.783396e+21	2.159493e+20	5.484844e+18	0.0005149075	1.687484e+22	0	0	0	1.446109e+22	3.673055e+20	2.046448e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.372241e+23	1.145103e+15	1.372241e+23	6.20328e+22	1.532013e+16	6.203279e+22	3.320948e+22	5.056011e+07	3.320948e+22	1.240656e+23	8.004369e+07	1.240656e+23	3.696904e+22	5.851787e+08	3.696904e+22	1.184263e+23	9.546475e+15	1.184263e+23	1.104705e+24	9.899628e-11	4.489433e-06	1.966074e+13	3018.508	38296.5	1.420961e-08	4.316204e-16	2.026379e-24	0.008485977	0.5	1.194407e-05	1	0.02140722	0.002662097	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02476084	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.021	0	1.36274e-18	0	1.36274e-18	0	-503.8441	0	-503.8441	0	30469.74	77194.93	0.1030078	8537.303	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
5.297292	1560	3.45e+19	0	0	100000	1.9792	1.000697e-05	1.539541e+23	1.507162e+23	3.827954e+22	1.124366e+23	3.157755e+21	8.020115e+19	1.11847e+22	1.094947e+22	2.780993e+21	8.168474e+21	2.294095e+20	5.826579e+18	0.0005209418	1.771858e+22	0	0	0	1.518415e+22	3.856629e+20	2.14877e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.440853e+23	1.296108e+15	1.440853e+23	6.513444e+22	1.588493e+16	6.513443e+22	3.486995e+22	5.308494e+07	3.486995e+22	1.302689e+23	8.404084e+07	1.302689e+23	3.88175e+22	6.144008e+08	3.88175e+22	1.243476e+23	1.00232e+16	1.243476e+23	1.100829e+24	1.00805e-10	4.723397e-06	1.964525e+13	3179.04	41204.1	1.453603e-08	4.516783e-16	2.16926e-24	0.008873334	0.5	1.277579e-05	1	0.02247758	0.002795201	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02475983	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0208	0	1.414916e-18	0	1.414916e-18	0	-503.3568	0	-503.3568	0	30466.66	77194.93	0.1081582	8536.44	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
5.549544	1560	3.45e+19	0	0	100000	1.9794	1.000727e-05	1.612853e+23	1.578539e+23	4.012136e+22	1.177326e+23	3.346355e+21	8.498924e+19	1.171731e+22	1.146802e+22	2.9148e+21	8.553222e+21	2.431113e+20	6.174432e+18	0.0005269497	1.856232e+22	0	0	0	1.590721e+22	4.040197e+20	2.251092e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.509465e+23	1.464739e+15	1.509465e+23	6.823608e+22	1.643268e+16	6.823607e+22	3.653043e+22	5.560976e+07	3.653043e+22	1.364722e+23	8.803798e+07	1.364722e+23	4.066595e+22	6.436229e+08	4.066595e+22	1.302689e+23	1.049992e+16	1.302689e+23	1.097107e+24	1.02557e-10	4.957162e-06	1.96298e+13	3340.463	44185.82	1.485509e-08	4.717241e-16	2.31526e-24	0.009259849	0.5	1.362452e-05	1	0.02354794	0.002928306	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02475883	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0206	0	1.469607e-18	0	1.469607e-18	0	-502.8649	0	-502.8649	0	30463.59	77194.93	0.1133086	8535.577	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
5.801796	1560	3.45e+19	0	0	100000	1.9796	1.000757e-05	1.686164e+23	1.649883e+23	4.19643e+22	1.23024e+23	3.538248e+21	8.98607e+19	1.224991e+22	1.198633e+22	3.048688e+21	8.937643e+21	2.570522e+20	6.528342e+18	0.0005329297	1.940607e+22	0	0	0	1.663028e+22	4.223757e+20	2.353414e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.578077e+23	1.653078e+15	1.578077e+23	7.133772e+22	1.696365e+16	7.133771e+22	3.81909e+22	5.813459e+07	3.81909e+22	1.426754e+23	9.203513e+07	1.426754e+23	4.25144e+22	6.72845e+08	4.25144e+22	1.361902e+23	1.097664e+16	1.361902e+23	1.093525e+24	1.042566e-10	5.190731e-06	1.961438e+13	3502.771	47240.55	1.516731e-08	4.917618e-16	2.464336e-24	0.009645602	0.5	1.448996e-05	1	0.0246183	0.003061411	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02475782	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0204	0	1.526959e-18	0	1.526959e-18	0	-502.3684	0	-502.3684	0	30460.51	77194.93	0.118459	8534.715	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
6.054048	1560	3.45e+19	0	0	100000	1.9798	1.000787e-05	1.759476e+23	1.721194e+23	4.380834e+22	1.28311e+23	3.733402e+21	9.481475e+19	1.278252e+22	1.25044e+22	3.182657e+21	9.321741e+21	2.7123e+20	6.888251e+18	0.0005388807	2.024981e+22	0	0	0	1.735334e+22	4.407309e+20	2.455736e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646689e+23	1.863478e+15	1.646689e+23	7.443936e+22	1.747811e+16	7.443935e+22	3.985138e+22	6.065942e+07	3.985138e+22	1.488787e+23	9.603228e+07	1.488787e+23	4.436285e+22	7.020671e+08	4.436285e+22	1.421115e+23	1.145337e+16	1.421115e+23	1.090072e+24	1.059078e-10	5.424104e-06	1.959898e+13	3665.962	50367.29	1.547317e-08	5.117949e-16	2.616445e-24	0.01003066	0.5	1.537181e-05	1	0.02568867	0.003194516	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0247568	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0202	0	1.587128e-18	0	1.587128e-18	0	-501.8671	0	-501.8671	0	30457.43	77194.93	0.1236094	8533.853	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
6.3063	1560	3.45e+19	0	0	100000	1.98	1.000816e-05	1.832787e+23	1.792471e+23	4.565349e+22	1.335936e+23	3.931786e+21	9.985059e+19	1.331512e+22	1.302223e+22	3.316707e+21	9.705519e+21	2.856426e+20	7.254103e+18	0.0005448018	2.109355e+22	0	0	0	1.807641e+22	4.590855e+20	2.558058e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.715301e+23	2.098583e+15	1.715301e+23	7.7541e+22	1.797633e+16	7.754099e+22	4.151185e+22	6.318425e+07	4.151185e+22	1.55082e+23	1.000294e+08	1.55082e+23	4.621131e+22	7.312893e+08	4.621131e+22	1.480328e+23	1.193009e+16	1.480328e+23	1.086737e+24	1.07514e-10	5.657284e-06	1.958361e+13	3830.03	53565.11	1.577307e-08	5.318265e-16	2.77155e-24	0.01041509	0.5	1.626982e-05	1	0.02675903	0.003327621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02475579	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02	0	1.650283e-18	0	1.650283e-18	0	-501.361	0	-501.361	0	30454.36	77194.93	0.1287598	8532.991	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
6.558552	1560	3.45e+19	0	0	100000	1.9802	1.000845e-05	1.906099e+23	1.863715e+23	4.749973e+22	1.388718e+23	4.13337e+21	1.049675e+20	1.384773e+22	1.353981e+22	3.450835e+21	1.008898e+22	3.002876e+20	7.625841e+18	0.0005506926	2.193729e+22	0	0	0	1.879947e+22	4.774392e+20	2.66038e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.783913e+23	2.361359e+15	1.783913e+23	8.064264e+22	1.845859e+16	8.064263e+22	4.317232e+22	6.570908e+07	4.317232e+22	1.612853e+23	1.040266e+08	1.612853e+23	4.805976e+22	7.605115e+08	4.805976e+22	1.539541e+23	1.240682e+16	1.539541e+23	1.083512e+24	1.090781e-10	5.890272e-06	1.956827e+13	3994.972	56833.15	1.60674e-08	5.518595e-16	2.929615e-24	0.01079893	0.5	1.718373e-05	1	0.02782939	0.003460725	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02475478	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0198	0	1.716601e-18	0	1.716601e-18	0	-500.85	0	-500.85	0	30451.28	77194.93	0.1339102	8532.129	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
6.810804	1560	3.45e+19	0	0	100000	1.9804	1.000873e-05	1.97941e+23	1.934927e+23	4.934705e+22	1.441457e+23	4.338125e+21	1.101646e+20	1.438033e+22	1.405717e+22	3.585042e+21	1.047212e+22	3.151629e+20	8.00341e+18	0.0005565525	2.278103e+22	0	0	0	1.952254e+22	4.957922e+20	2.762703e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.852525e+23	2.655172e+15	1.852525e+23	8.374428e+22	1.892515e+16	8.374426e+22	4.48328e+22	6.823391e+07	4.48328e+22	1.674886e+23	1.080238e+08	1.674886e+23	4.990821e+22	7.897336e+08	4.990821e+22	1.598755e+23	1.288354e+16	1.598754e+23	1.080388e+24	1.10603e-10	6.12307e-06	1.955294e+13	4160.784	60170.62	1.635648e-08	5.718964e-16	3.090607e-24	0.01118226	0.5	1.811332e-05	1	0.02889975	0.00359383	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02475376	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0196	0	1.786276e-18	0	1.786276e-18	0	-500.334	0	-500.334	0	30448.21	77194.93	0.1390606	8531.268	3607132	1.106061	0	0	0	1	2	0	0	0	0	0	
